bookID;title;authors;average_rating;isbn;isbn13;language_code;num_pages;ratings_count;text_reviews_count;Colonne1;publication_date;publisher
1;American Film Guide;Frank N. Magill;0;0893562505;9,78089E+12;eng;5;0;0;0;1/1/1983;Salem Press Inc
1;Looking for God in Harry Potter;John Granger;4,13;1414306342;9,78141E+12;eng;234;1347;94;1253;2/17/2006;SaltRiver
1;Shades of Murder (Mitchell and Markby Village  #13);Ann Granger;3,88;0747268037;9,78075E+12;eng;404;260;25;235;2/1/2001;Headline
1;The Complete Maus;Art Spiegelman;4,55;0141014083;9,78014E+12;eng;296;111475;5966;105509;10/2/2003;Penguin Books
1;Maus I: A Survivor's Tale: My Father Bleeds History (Maus  #1);Art Spiegelman;4,34;0394541553;9,78039E+12;eng;159;203013;4873;198140;11/1/1991;Pantheon Books
1;Radical Chic & Mau-Mauing the Flak Catchers;Tom Wolfe;3,77;0553380621;9,78055E+12;eng;144;2288;106;2182;10/5/1999;Bantam
1;Katz und Maus;Günter Grass;3,54;3423118229;9,78342E+12;ger;178;427;23;404;9/1/1999;Deutscher Taschenbuch Verlag
1;Sorcery Rising (Fool's Gold  #1);Jude Fisher;3,56;0756401100;9,78076E+12;en-US;528;1313;52;1261;7/1/2003;DAW
1;The Lord of the Rings: The Two Towers: Visual Companion;Jude Fisher/Viggo Mortensen;4,51;0618258027;9,78062E+12;eng;72;4524;23;4501;11/6/2002;Houghton Mifflin Harcourt
1;In the Green Star's Glow (Green Star  #5);Lin Carter;3,51;0879972165;9,78088E+12;eng;192;93;11;82;1/20/1976;DAW Books
1;By the Light of the Green Star (Green Star  #3);Lin Carter;3,53;0879971207;9,78088E+12;eng;175;102;10;92;7/16/1974;DAW
1;The Lord of the Rings: A Reader's Companion;Wayne G. Hammond/Christina Scull;4,35;0618642676;9,78062E+12;eng;416;4380;21;4359;12/27/2005;Houghton Mifflin Harcourt
1;The Lord of the Rings: Official Movie Guide;Brian Sibley;4,39;0618154027;9,78062E+12;eng;120;6356;21;6335;11/6/2001;Houghton Mifflin Harcourt
1;The Two Towers (The Lord of the Rings  #2);J.R.R. Tolkien/Peter S. Beagle;4,44;0618346260;9,78062E+12;eng;322;593467;5798;587669;9/5/2003;Houghton Mifflin
1;The Return of the King (The Lord of the Rings  #3);J.R.R. Tolkien;4,53;0007171994;9,78001E+12;eng;554;265;5;260;11/6/2003;HarperCollins Publishers Ltd
1;The Lord of the Rings: The Return of the King - Visual Companion;Jude Fisher;4,59;0007116268;9,78001E+12;eng;72;26;3;23;11/6/2003;HarperCollins
1;Death's Acre: Inside the Legendary Forensic Lab the Body Farm Where the Dead Do Tell Tales;William M. Bass/Jon Jefferson;4,19;0425198324;9,78043E+12;eng;320;8481;451;8030;10/5/2004;Berkley
1;The Magical Worlds of Lord of the Rings: The Amazing Myths  Legends and Facts Behind the Masterpiece;David Colbert;4,08;0425187713;9,78043E+12;eng;208;2073;50;2023;10/1/2002;Berkley Trade
1;The Rough Guide to Australia 7;Margo Daly/David Leffman/Anne Dehne/Chris   Scott;3,93;1843534754;9,78184E+12;eng;1256;8;1;7;10/1/2005;Rough Guides
1;The Rough Guide to Vietnam;Rough Guides/Jan Dodd/Mark Lewis/Ron Emmons;3,89;1843536161;9,78184E+12;eng;639;34;3;31;10/1/2006;Rough Guides
1;??????????;J.R.R. Tolkien/???/Alan  Lee/???;4,36;9570823364;9,78957E+12;zho;608;26;0;26;12/20/2001;????????????
1;A Gateway to Sindarin: A Grammar of an Elvish Language from J.R.R. Tolkien's Lord of the Rings;David Salo;3,73;0874808006;9,78087E+12;en-US;438;7;0;7;11/8/2004;University of Utah Press
1;The Return of the King (The Lord of the Rings  #3);J.R.R. Tolkien;4,53;0618574972;9,78062E+12;en-US;508;1635;74;1561;6/1/2005;Mariner Books
1;The Laughing Corpse (Anita Blake  Vampire Hunter  #2);Laurell K. Hamilton;4,12;0425204669;9,78043E+12;en-US;301;67686;1409;66277;8/2/2005;Berkley
1;What the Corpse Revealed;Hugh    Miller;3,79;0312975732;9,78031E+12;eng;320;297;18;279;12/15/2000;St. Martin's True Crime
1;Corpse: Nature  Forensics  and the Struggle to Pinpoint Time of Death;Jessica Snyder Sachs;3,93;0738207713;9,78074E+12;eng;270;937;70;867;10/17/2002;Basic Books
1;The Main Corpse (A Goldy Bear Culinary Mystery #6);Diane Mott Davidson;3,86;0553574639;9,78055E+12;en-US;384;315;22;293;7/1/1997;Bantam
1;??????????;J.R.R. Tolkien/???/Alan  Lee/???;4,44;9570823372;9,78957E+12;zho;467;24;0;24;12/20/2001;????????????
1;Exquisite Corpse;Poppy Z. Brite;3,75;0684836270;9,78068E+12;eng;240;8582;574;8008;8/20/1997;Gallery Books
1;The Return of the King (The Lord of the Rings  #3);Brian Sibley/J.R.R. Tolkien;4,35;0563536594;9,78056E+12;eng;1;17;3;14;3/4/2002;BBC Audiobooks Ltd
1;The Fellowship of the Ring (The Lord of the Rings  #1);J.R.R. Tolkien;4,36;0618574948;9,78062E+12;eng;506;1323;121;1202;6/1/2004;Houghton Mifflin Company
1;The Lord of the Rings / The Hobbit;J.R.R. Tolkien;4,59;0007144083;9,78001E+12;eng;1600;141;5;136;10/7/2002;Collins Modern Classics
1;Bored of the Rings: A Parody of J.R.R. Tolkien's Lord of the Rings;The Harvard Lampoon/Henry N. Beard/Douglas C. Kenney;3,13;0451452615;9,78045E+12;eng;149;4438;301;4137;7/1/1993;Roc Trade
1;The Return of the Shadow: The History of The Lord of the Rings  Part One (The History of Middle-Earth  #6);J.R.R. Tolkien/Christopher Tolkien;4,03;061808357X;9,78062E+12;eng;512;2343;92;2251;9/1/2000;Houghton Mifflin
1;Les Deux Tours (Le Seigneur des Anneaux  #2);J.R.R. Tolkien/Francis Ledoux;4,44;2266118013;9,78227E+12;fre;471;75;2;73;10/8/2001;Pocket
1;The Lord of the Rings;J.R.R. Tolkien/Brian Sibley/Michael Bakewell/Stephen  Oliver/Ian Holm/Michael Hordern/Robert Stephens/John Le Mesurier/Peter Woodthorpe/Gerard  Murphy/Hugh Dickson/Peter Vaughan/Peter Howell;4,5;0563494859;9,78056E+12;eng;15;2;0;2;10/6/2003;BBC Audiobooks
1;The Return of the King (The Lord of the Rings  #3);J.R.R. Tolkien;4,53;0965307794;9,78097E+12;eng;440;202;10;192;1/1/2001;Quality Paperback Book Club
1;The Ice Storm;Rick Moody;3,66;0316706000;9,78032E+12;eng;288;4592;334;4258;4/10/2002;Back Bay Books
1;The Diviners;Rick Moody;3,03;0316013277;9,78032E+12;eng;592;508;65;443;1/2/2007;Back Bay Books
1;Right Livelihoods: Three Novellas;Rick Moody;3,31;0316166340;9,78032E+12;eng;240;223;47;176;6/1/2007;Little Brown and Company
1;Black Veil: A Memoir with Digressions;Rick Moody;3,07;0316578991;9,78032E+12;eng;336;402;38;364;5/6/2002;Little Brown and Company
1;Garden State;Rick Moody;3,07;0571200613;9,78057E+12;eng;212;714;49;665;8/19/2002;London : Faber  2002
1;The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3);J.R.R. Tolkien;4,5;0618037667;9,78062E+12;eng;1472;120;5;115;10/10/1999;Houghton Mifflin
1;The Twenty-Seventh City;Jonathan Franzen;3,12;1841157481;9,78184E+12;en-GB;528;125;17;108;5/1/2003;HarperCollins Publishers
1;Stork Naked (Xanth  #30);Piers Anthony;3,88;0765304090;9,78077E+12;en-US;304;1833;31;1802;10/31/2006;Tor Books
1;Pet Peeve (Xanth #29);Piers Anthony;3,86;0765343118;9,78077E+12;en-US;384;2273;35;2238;10/1/2006;Tor Books
1;Up in a Heaval (Xanth #26);Piers Anthony;3,83;0812574990;9,78081E+12;eng;342;2364;25;2339;10/19/2003;Tor Fantasy
1;Roc and a Hard Place (Xanth #19);Piers Anthony;3,75;0812534867;9,78081E+12;en-US;344;5832;36;5796;10/15/1996;Tor Books
1;Swell Foop (Xanth #25);Piers Anthony;3,78;0812574745;9,78081E+12;eng;384;2866;30;2836;10/13/2002;Tor Fantasy
1;Being a Green Mother (Incarnations of Immortality  #5);Piers Anthony;3,96;0727840010;9,78073E+12;eng;400;41;1;40;10/26/1989;Severn House
1;Firefly;Piers Anthony;3,25;0380759500;9,78038E+12;eng;466;2420;128;2292;3/1/1992;Avon Books
1;Yon Ill Wind (Xanth #20);Piers Anthony;3,76;0812555104;9,78081E+12;eng;340;3804;37;3767;10/15/1997;Tor Fantasy
1;Vision of Tarot (Tarot  #2);Piers Anthony;3,47;0441864619;9,78044E+12;en-US;260;1485;13;1472;7/15/1987;Ace Books
1;On a Pale Horse;Piers Anthony;4,13;0345305183;9,78035E+12;eng;325;156;13;143;9/12/1984;Del Rey Books
1;Vale of the Vole (Xanth #10);Piers Anthony;3,61;0812574966;9,78081E+12;eng;304;9240;65;9175;3/15/2000;Tor Fantasy
1;The Dastard (Xanth #24);Piers Anthony;3,81;0812574737;9,78081E+12;eng;384;3009;28;2981;10/14/2001;Tor Books
1;Demons Don't Dream (Xanth #16);Piers Anthony;3,8;0812534832;9,78081E+12;en-US;352;7737;93;7644;2/15/1994;Tor Fantasy
1;The Color of Her Panties (Xanth #15);Piers Anthony;3,67;0380759497;9,78038E+12;eng;342;7374;64;7310;9/1/1992;Eos
1;Faun & Games (Xanth #21);Piers Anthony;3,76;0812555112;9,78081E+12;eng;352;4039;38;4001;10/15/1997;Tor Fantasy
1;Harpy Thyme (Xanth #17);Piers Anthony;3,72;0812534840;9,78081E+12;en-US;352;6460;63;6397;2/15/1995;Tor Books
1;Geis of the Gargoyle (Xanth #18);Piers Anthony;3,71;0812534859;9,78081E+12;en-US;342;5242;42;5200;10/15/1995;Tor Fantasy
1;Three Complete Xanth Novels (Xanth  #1-3);Piers Anthony;4,06;0517122332;9,78052E+12;en-GB;774;64;1;63;2/11/1995;Wings
1;God of Tarot (Tarot  #1);Piers Anthony;3,45;0441294707;9,78044E+12;en-US;288;1737;36;1701;3/1/1987;Ace
1;Faith of Tarot (Tarot  #3);Piers Anthony;3,49;0441225659;9,78044E+12;eng;304;1273;11;1262;4/15/1987;Ace
1;Unicorn Point (Apprentice Adept #6);Piers Anthony;3,8;0441845630;9,78044E+12;eng;337;4820;27;4793;1/1/1990;Ace Books
1;Hard Sell;Piers Anthony;3,38;0441317480;9,78044E+12;eng;268;700;14;686;5/1/1993;Ace
1;Var the Stick (Battle Circle  #2);Piers Anthony;3,76;0552097365;9,78055E+12;eng;172;762;13;749;3/21/1975;Corgi
1;Xanth: The Quest for Magic (Xanth  #1-3);Piers Anthony;4,06;034545328X;9,78035E+12;en-US;784;4867;19;4848;10/29/2002;Del Rey
1;Killobyte;Piers Anthony;3,56;0441444253;9,78044E+12;en-US;312;1549;47;1502;1/1/1994;ACE
1;Fractal Mode (Mode  #2);Piers Anthony;3,64;0441251269;9,78044E+12;eng;344;3456;30;3426;12/1/1992;Ace
1;Anthonology;Piers Anthony;3,66;0812531140;9,78081E+12;eng;384;710;18;692;4/15/1986;Tor Books
1;I Maccabees;Jonathan  A. Goldstein/Anonymous;3,96;0385085338;9,78039E+12;eng;592;8;0;8;6/16/1976;Anchor Bible
1;II Maccabees;Anonymous/Jonathan  A. Goldstein;4,04;0385048645;9,78039E+12;eng;595;24;2;22;10/11/1983;Anchor Bible
1;Question Quest (Xanth #14);Piers Anthony;3,71;0380759489;9,78038E+12;en-US;368;6894;73;6821;10/1/1991;Avon
1;Rings of Ice;Piers Anthony;3,34;0380000369;9,78038E+12;eng;191;403;23;380;11/1/1987;Avon Books
1;Shame of Man (Geodyssey  #2);Piers Anthony;3,84;0312858116;9,78031E+12;eng;380;18;0;18;10/1/1994;Tor Books
1;Magic Kingdom for Sale—Sold! (Magic Kingdom of Landover #1);Terry Brooks;3,89;0345317572;9,78035E+12;eng;324;320;24;296;3/12/1986;Del Rey Books
1;Armageddon's Children (Genesis of Shannara  #1);Terry Brooks;4,1;0345484088;9,78035E+12;eng;371;12609;524;12085;9/30/2006;Ballantine Books
1;Straken (High Druid of Shannara  #3);Terry Brooks;4,04;0345451139;9,78035E+12;eng;384;10276;126;10150;8/15/2006;Del Rey
1;Tanequil (High Druid of Shannara  #2);Terry Brooks;3,98;034543577X;9,78035E+12;eng;357;10750;106;10644;8/30/2005;Del Rey Books
1;The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3);Terry Brooks;4,27;0345492862;9,78035E+12;eng;1248;3088;39;3049;11/14/2006;Del Rey
1;The Heritage of Shannara (Heritage of Shannara  #1-4);Terry Brooks;4,29;0345465547;9,78035E+12;eng;1238;3613;42;3571;8/26/2003;Del Rey Books
1;Jarka Ruus (High Druid of Shannara  #1);Terry Brooks;3,97;0345483898;9,78035E+12;eng;416;12122;138;11984;7/26/2005;Del Rey
1;Ilse Witch (Voyage of the Jerle Shannara #1);Terry Brooks;3,96;0743209516;9,78074E+12;eng;464;144;9;135;10/2/2000;Earthlight
1;First King of Shannara (The Original Shannara Trilogy #0);Terry Brooks;3,96;0345396537;9,78035E+12;eng;435;864;55;809;1/29/1997;Del Rey
1;The Elf Queen of Shannara (Heritage of Shannara  #3);Terry Brooks;4,04;1857238273;9,78186E+12;eng;416;26676;188;26488;3/4/1998;Orbit
1;The Druids' Keep (The Sword of Shannara  #2);Terry Brooks;4,16;0345461452;9,78035E+12;eng;240;3732;8;3724;6/3/2003;Del Rey
1;The Elfstones of Shannara (The Original Shannara Trilogy #2);Terry Brooks;3,97;0345285549;9,78035E+12;eng;564;1691;152;1539;10/10/2000;Del Rey Books
1;In the Shadow of the Warlock Lord (The Sword of Shannara  #1);Terry Brooks;4,06;0345461460;9,78035E+12;eng;240;6139;22;6117;8/5/2009;Del Rey
1;Ferdydurke;Witold Gombrowicz/Danuta Borchardt;3,86;0300082401;9,7803E+12;eng;320;8193;198;7995;8/11/2000;Yale University Press
1;Cosmos and Pornografia: Two Novels;Witold Gombrowicz/Alastair Hamilton/Eric Mosbacher;4,12;0802151590;9,7808E+12;eng;362;241;25;216;3/23/1994;Grove Press
1;Cosmos;Witold Gombrowicz/Danuta Borchardt;4,03;0300108486;9,7803E+12;eng;208;1896;129;1767;10/10/2005;Yale University Press
1;Bacacay;Witold Gombrowicz/Bill Johnston;3,94;097639507X;9,78098E+12;eng;275;491;28;463;5/1/2006;Archipelago Books
1;McSweeney's #12;Dave Eggers/Roddy Doyle/McSweeney's Publishing;3,87;1932416064;9,78193E+12;eng;273;188;7;181;12/1/2003;McSweeney's
1;A Midwife's Tale: The Life of Martha Ballard  Based on Her Diary  1785-1812;Laurel Thatcher Ulrich;4,01;0679733760;9,78068E+12;eng;444;5149;633;4516;12/22/1991;Vintage Books
1;The Midwife's Apprentice;Karen Cushman;3,72;006440630X;9,78006E+12;eng;128;36039;1585;34454;8/16/1996;HarperTrophy
1;Heart & Hands: A Midwife's Guide to Pregnancy & Birth;Elizabeth  Davis/Suzanne Arms;4,37;1587612216;9,78159E+12;eng;312;875;43;832;11/1/2004;Celestial Arts
1;A Midwife's Story;Sheryl Feldman/Penny Armstrong;4,07;1905177046;9,78191E+12;eng;194;1473;136;1337;4/1/2007;Pinter & Martin Ltd
1;The Midwife's Tale;Gretchen Moran Laskas;3,83;0385335547;9,78039E+12;eng;256;705;99;606;3/2/2004;Delta
1;Varney's Pocket Midwife;Jan M. Kriebs/Carolyn L. Gegor;4,06;0763726710;9,78076E+12;eng;616;4;0;4;1/1/2005;Jones & Bartlett Publishers
1;McSweeney's #24;Dave Eggers/Christopher R. Howard/Jonathan Ames/Joe Meno/Eric Hanson;3,8;1932416773;9,78193E+12;eng;300;277;31;246;5/28/2007;McSweeney's
1;Billy Budd  Sailor and Other Uncompleted Writings;Herman Melville;3,11;0810111136;9,78081E+12;eng;1016;9;1;8;12/15/2007;Northwestern University Press
1;Billy Budd  Sailor;Herman Melville/Harrison Hayford/Merton M. Sealts Jr.;3,12;0226321320;9,78023E+12;eng;230;228;26;202;9/1/2001;University of Chicago Press
1;Billy Budd  Sailor;Herman Melville;3,12;1416523723;9,78142E+12;eng;160;12599;687;11912;8/1/2006;Simon  Schuster
1;The Outsider;Richard Wright;4,16;0060539259;9,78006E+12;en-US;672;1779;76;1703;7/29/2003;Harpperen
1;Native Son;Richard Wright;3,99;006083756X;9,78006E+12;eng;504;75139;2987;72152;8/2/2005;Harper Perennial Modern Classics
1;Later Works: Black Boy (American Hunger) / The Outsider;Richard Wright/Arnold Rampersad;4,34;0940450674;9,78094E+12;eng;887;53;7;46;10/1/1991;Library of America
1;Cyrano de Bergerac;Edmond Rostand/Eteel Lawson/Lowell Bair;4,06;0451528921;9,78045E+12;eng;240;62116;1119;60997;8/5/2003;Signet Classics
1;Cyrano de Bergerac;Edmond Rostand/Anthony Burgess;4,06;1854591177;9,78185E+12;eng;192;59;11;48;9/1/2003;Nick Hern Books
1;The Inferno of Dante: A New Verse Translation (Bilingual Edition);Dante Alighieri/Robert Pinsky/Michael Mazur;4;0374525315;9,78037E+12;mul;464;657;94;563;9/1/1997;Farrar  Straus and Giroux
1;Batman: Inferno;Alexander C. Irvine;3,63;0345479459;9,78035E+12;eng;339;348;24;324;10/31/2006;Del Rey
1;Inferno (La Divina Commedia #1);Dante Alighieri/Ronald L. Martinez/Robert M. Durling/Robert Turner;4;0195087445;9,7802E+12;eng;672;468;50;418;3/6/1997;Oxford University Press  USA
1;Dante's Inferno;Dante Alighieri/Mark Musa;4;0253209307;9,78025E+12;eng;432;43;6;37;6/22/1995;Indiana University Press
1;The Stranger Beside Me: Ted Bundy: The Shocking Inside Story;Ann Rule;4,14;0451203267;9,78045E+12;eng;548;54029;2779;51250;6/1/2001;Signet
1;The Kindness of Strangers;Katrina Kittle;4,02;0060564784;9,78006E+12;en-US;400;11669;1418;10251;1/2/2007;William Morrow Paperbacks
1;Stranger in the Forest: On Foot Across Borneo;Eric Hansen;4,1;0375724958;9,78038E+12;eng;288;1584;110;1474;11/14/2000;Vintage
1;Strangers In Paradise  Pocket Book 5;Terry Moore;4,38;1892597381;9,78189E+12;eng;392;999;24;975;12/14/2005;Abstract Studio
1;The Strangers in the House;Georges Simenon/P.D. James/Geoffrey Sainsbury/David Watson;3,75;1590171942;9,78159E+12;eng;194;655;66;589;10/24/2006;NYRB Classics
1;Wayside School Gets A Little Stranger (Wayside School  #3);Louis Sachar;4,19;0747569118;9,78075E+12;eng;176;17980;416;17564;4/1/2004;Bloomsbury U.S.A. Children's Books
1;Strangers;Dean Koontz;4;0425181111;9,78043E+12;eng;704;38693;590;38103;10/1/2002;Berkley
1;Strangers on a Train;Patricia Highsmith;3,78;0393321983;9,78039E+12;eng;256;13041;1208;11833;8/28/2001;W. W. Norton & Company
1;Come a Stranger (Tillerman Cycle  #5);Cynthia Voigt;3,89;068980444X;9,78069E+12;eng;256;1742;79;1663;11/1/1995;Simon Pulse
1;Exile and the Kingdom;Albert Camus/Carol Cosman/Orhan Pamuk;3,89;0307278581;9,78031E+12;eng;166;680;56;624;2/13/2007;Vintage
1;A Happy Death;Albert Camus/Richard Howard/Jean Sarocchi;3,82;0141186585;9,78014E+12;eng;144;6975;257;6718;2/28/2002;Penguin Classics
1;Lyrical and Critical Essays;Albert Camus/Ellen Conroy Kennedy/Philip Thody;4,27;0394708520;9,78039E+12;eng;365;817;52;765;9/12/1970;Vintage
1;L'Étranger;Albert Camus;3,98;2070360024;9,78207E+12;fre;184;13454;765;12689;3/2/2000;Gallimard
1;Outsider;Albert Camus;3,98;081912141X;9,78082E+12;eng;110;21;2;19;1/1/1983;University Press of America
1;Caligula and Three Other Plays;Albert Camus;4,04;039440520X;9,78039E+12;fre;0;17;3;14;5/1/1966;Knopf
1;The Possessed;Albert Camus/Justin O'Brien;3,83;039470245X;9,78039E+12;eng;190;325;22;303;3/12/1964;Vintage
1;Caligula;Albert Camus/Pierre-Louis Rey/P. Morgan/E.T. Jones;4,08;2070386708;9,78207E+12;fre;224;6059;210;5849;9/1/1993;Gallimard
1;Introducing Camus;David Zane Mairowitz/Alain Korkos;3,8;1840460644;9,78184E+12;en-US;176;163;12;151;1/3/1998;Totem Books
1;Notebooks  1935-1951;Albert Camus/Philip Thody/Justin O'Brien;4,28;1569246661;9,78157E+12;eng;496;553;12;541;9/1/1998;Marlowe & Company
1;Existential Meditation;Simon Cleveland;4,91;1411665309;9,78141E+12;eng;100;11;3;8;12/22/2005;Lulu.com
1;The Plague;Albert Camus/Robin Buss;3,98;0141185139;9,78014E+12;eng;238;975;80;895;12/5/2002;Penguin
1;Le mythe de Sisyphe;Albert Camus;4,15;2070322882;9,78207E+12;fre;187;851;49;802;2/21/1985;Gallimard
1;Marvel 1602;Neil Gaiman/Andy Kubert/Richard Isanove/Peter Sanderson/Todd Klein;3,94;0785123113;9,78079E+12;eng;248;48894;1354;47540;8/2/2006;Marvel
1;Galapagos: A Natural History;Michael H. Jackson;3,88;1895176409;9,7819E+12;eng;336;98;10;88;6/30/1994;University of Calgary Press
1;Ecuador & the Galapagos Islands;Danny Palmerlee/Carolyn McCarthy/Michael Grosberg/Lonely Planet;3,89;174104295X;9,78174E+12;en-GB;440;66;8;58;8/1/2006;Lonely Planet
1;Galápagos;Kurt Vonnegut Jr.;3,88;2246371929;9,78225E+12;fre;282;27;1;26;6/1/1994;Grasset
1;Breakfast of Champions;Robert Egan/Kurt Vonnegut Jr.;4;0573605734;9,78057E+12;eng;106;17;0;17;4/7/2017;Samuel French  Inc.
1;Seabiscuit: The Saga of a Great Champion;B.K. Beckwith/Howard Brodie/Grantland Rice;4,47;1594160007;9,78159E+12;eng;64;22;0;22;8/1/2004;Westholme Publishing
1;One Door Away from Heaven;Dean Koontz;3,97;0553582755;9,78055E+12;eng;681;17959;555;17404;10/29/2002;Bantam
1;Dark Rivers of the Heart / Sole Survivor / Intensity;Dean Koontz;4,41;0970998716;9,78097E+12;eng;700;602;10;592;10/25/2001;Bright Sky Press
1;The Amateur Marriage;Anne Tyler;3,62;0345472454;9,78035E+12;eng;342;12986;1112;11874;1/31/2006;Ballantine Books
1;El matrimonio amateur;Anne Tyler/Gemma Rovira;3,62;8466307605;9,78847E+12;spa;459;4;1;3;11/1/2006;Punto de Lectura
1;Angel Christmas;Carole Nelson Douglas/Emma Merritt/Marilyn Campbell/Patricia Rice/Mary Balogh;3,49;0451406281;9,78045E+12;eng;384;72;5;67;11/1/1995;Topaz
1;Sideways Stories from Wayside School (Wayside School #1);Louis Sachar/Adam McCauley;4,15;0747571775;9,78075E+12;eng;144;81090;1835;79255;1/19/2004;Bloomsbury Childrens Books
1;Sideways;Rex Pickett;3,69;0312342519;9,78031E+12;eng;368;4494;522;3972;10/1/2004;St. Martin's Griffin
1;Sideways Arithmetic from Wayside School (Wayside School #2.5);Louis Sachar;3,88;0747569126;9,78075E+12;eng;96;3708;74;3634;5/1/2004;Bloomsbury U.S.A. Children's Books
1;The Sideways Guide to Wine and Life;Alexander Payne/Jim     Taylor;4,38;1557046867;9,78156E+12;eng;64;8;0;8;5/25/2005;Newmarket Press
1;More Sideways Arithmetic from Wayside School (Wayside School #2.6);Louis Sachar;3,92;0747569134;9,78075E+12;eng;112;856;28;828;9/1/1994;Bloomsbury U.S.A. Children's Books
1;Sideways: The Shooting Script;Alexander Payne/Jim     Taylor;4,21;1557046557;9,78156E+12;eng;192;101;3;98;12/8/2004;Newmarket Press
1;White Man's Grave;Richard Dooling;3,94;031213214X;9,78031E+12;eng;400;367;48;319;3/15/1995;Picador USA
1;Charms for the Easy Life;Kaye Gibbons;4,02;0060760257;9,78006E+12;eng;272;11168;744;10424;7/1/2005;Harper Perennial
1;The Lovely Bones;Alice Sebold;3,81;0316168815;9,78032E+12;en-US;328;5945;735;5210;4/20/2004;Back Bay Books
1;Hour Game (Sean King & Michelle Maxwell  #2);David Baldacci;3,97;140500522X;9,78141E+12;eng;437;15;2;13;1/21/2005;MacMillan
1;House of Sand and Fog;Andre Dubus III/Fontaine Dollas Dubus;3,85;0788759892;9,78079E+12;eng;15;108;19;89;1/1/1999;Recorded Books
1;While I Was Gone;Sue Miller;3,69;0345420748;9,78035E+12;eng;352;239;28;211;11/26/2002;Ballantine Books
1;My War Gone by  I Miss It So;Anthony Loyd;4,29;0552771333;9,78055E+12;en-GB;336;20;2;18;11/7/2000;Bantam Press
1;Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music;Mark Zwonitzer/Charles Hirshberg;4,28;074324382X;9,78074E+12;eng;432;894;99;795;2/23/2004;Simon  Schuster
1;Bird Songs: Of North America;Les Beletsky/Jon L. Dunn;4,48;1932855416;9,78193E+12;eng;368;273;30;243;9/28/2006;Chronicle Books
1;National Geographic Field Guide to the Birds of North America;National Geographic Society/Jon L. Dunn/Jonathan Alderfer;4,38;0792253140;9,78079E+12;eng;503;745;27;718;11/23/2006;National Geographic Society
1;Fugitive Pieces;Anne Michaels;3,93;0679776591;9,78068E+12;eng;304;12209;947;11262;5/26/1998;Vintage
1;Theories of Relativity;Barbara Haworth-Attard;3,91;0805077901;9,78081E+12;eng;240;760;75;685;9/1/2005;Henry Holt and Co. (BYR)
1;Relativity: The Special and the General Theory;Albert Einstein/Nigel Calder/Robert W. Lawson;4,18;0143039822;9,78014E+12;eng;130;14068;344;13724;7/25/2006;Penguin Classics
1;Relativity: The Special and the General Theory: The Masterpiece Science Edition;Albert Einstein/Roger Penrose/Robert Geroch/David C. Cassidy;4,18;0131862618;9,78013E+12;en-US;288;24;2;22;4/1/2005;Pi Press
1;Mirror Mirror;Gregory Maguire;3,28;0060988657;9,78006E+12;eng;280;28014;1512;26502;10/1/2004;Regan Books
1;Unnatural Exposure (Kay Scarpetta  #8);Patricia Cornwell;4,06;0425163407;9,78043E+12;eng;367;725;33;692;7/1/1998;Berkley
1;Estado De Miedo;Michael Crichton;3,7;9685959757;9,78969E+12;spa;685;2;0;2;6/30/2005;Plaza & Janés Mexico
1;Mugglenet.Com's What Will Happen in Harry Potter 7: Who Lives  Who Dies  Who Falls in Love and How Will the Adventure Finally End?;Ben Schoen/Andy Gordon/Gretchen Stull/Emerson Spartz/Jamie Lawrence;4,23;1569755833;9,78157E+12;en-GB;216;9023;112;8911;10/19/2006;Ulysses Press
1;Harry Potter y el misterio del príncipe (Harry Potter  #6);J.K. Rowling/Gemma Rovira Ortega;4,57;8478889930;9,78848E+12;spa;602;5104;386;4718;2/28/2006;Salamandra
1;Harry Potter y la Orden del Fénix (Harry Potter  #5);J.K. Rowling;4,49;8478888845;9,78848E+12;spa;893;5637;458;5179;2/21/2004;Emece Editores
1;Ultimate Unofficial Guide to the Mysteries of Harry Potter: Analysis of Books 1-4;Galadriel Waters/Astre Mithrandir;4,05;0972393617;9,78097E+12;en-US;412;2774;37;2737;1/1/2003;Wizarding World Press
1;Harrius Potter et Philosophi Lapis;J.K. Rowling/Peter Needham;4,47;1582348251;9,78158E+12;lat;249;195;24;171;7/7/2003;Bloomsbury
1;Harry Potter and the Chamber of Secrets (Harry Potter  #2);J.K. Rowling/Mary GrandPré;4,42;0439064864;9,78044E+12;eng;341;2293963;34692;2259271;6/2/1999;Arthur A. Levine Books / Scholastic Inc.
1;Harrius Potter et Camera Secretorum;J.K. Rowling/Peter Needham;4,42;159990067X;9,7816E+12;lat;277;86;4;82;12/26/2006;Bloomsbury USA Children's Books
1;La historia de la familia Roccamatio de Helsinki;Yann Martel/Bianca Southwood;3,48;8423338665;9,78842E+12;spa;91;14;2;12;1/1/2007;Destino Ediciones
1;An Instance of the Fingerpost;Iain Pears;3,94;1573227951;9,78157E+12;eng;691;19134;1081;18053;4/1/2000;Riverhead Books
1;An Instance of the Fingerpost;Iain Pears;3,94;1573220825;9,78157E+12;eng;691;214;24;190;3/16/1998;Riverhead Books
